protocol,parser,accepted,n_packets,n_accepted,reject_reason,field_disagreements,expected,classification
gptp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
gre,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre,c-xdp2-usp,True,1,1,,0,accept,OK
gre,c-xdp2-parse-only,True,1,1,,0,accept,OK
gre,c-xdp2-mono,True,1,1,,0,accept,OK
gre,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gre,rust-graph,True,1,1,,0,accept,OK
gre,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
gre,rust-mono,True,1,1,,0,accept,OK
gre,rust-mono-x4,True,1,1,,0,accept,OK
gre,rust-compiled,True,1,1,,0,accept,OK
gre,rust-simd,True,1,1,,0,accept,OK
gre,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
gre,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
gre6,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre6,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre6,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre6,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre6,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gre6,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre6,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
gre6,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre6,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre6,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre6,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre6,rust-template,True,1,1,,0,accept,OK
gre6,rust-template-simd,True,1,1,,0,accept,OK
gre_cisco,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre_cisco,c-xdp2-usp,True,1,1,,0,accept,OK
gre_cisco,c-xdp2-parse-only,True,1,1,,0,accept,OK
gre_cisco,c-xdp2-mono,True,1,1,,0,accept,OK
gre_cisco,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gre_cisco,rust-graph,True,1,1,,0,accept,OK
gre_cisco,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
gre_cisco,rust-mono,True,1,1,,0,accept,OK
gre_cisco,rust-mono-x4,True,1,1,,0,accept,OK
gre_cisco,rust-compiled,True,1,1,,0,accept,OK
gre_cisco,rust-simd,True,1,1,,0,accept,OK
gre_cisco,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
gre_cisco,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
gre_pptp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre_pptp,c-xdp2-usp,True,1,1,,0,accept,OK
gre_pptp,c-xdp2-parse-only,True,1,1,,0,accept,OK
gre_pptp,c-xdp2-mono,True,1,1,,0,accept,OK
gre_pptp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gre_pptp,rust-graph,True,1,1,,0,accept,OK
gre_pptp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
gre_pptp,rust-mono,True,1,1,,0,accept,OK
gre_pptp,rust-mono-x4,True,1,1,,0,accept,OK
gre_pptp,rust-compiled,True,1,1,,0,accept,OK
gre_pptp,rust-simd,True,1,1,,0,accept,OK
gre_pptp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
gre_pptp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
gre_wccpv2,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gre_wccpv2,c-xdp2-usp,True,1,1,,0,accept,OK
gre_wccpv2,c-xdp2-parse-only,True,1,1,,0,accept,OK
gre_wccpv2,c-xdp2-mono,True,1,1,,0,accept,OK
gre_wccpv2,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gre_wccpv2,rust-graph,True,1,1,,0,accept,OK
gre_wccpv2,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
gre_wccpv2,rust-mono,True,1,1,,0,accept,OK
gre_wccpv2,rust-mono-x4,True,1,1,,0,accept,OK
gre_wccpv2,rust-compiled,True,1,1,,0,accept,OK
gre_wccpv2,rust-simd,True,1,1,,0,accept,OK
gre_wccpv2,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
gre_wccpv2,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
grpc,c-flowdis-usp,True,1,1,,0,accept,OK
grpc,c-xdp2-usp,True,1,1,,0,accept,OK
grpc,c-xdp2-parse-only,True,1,1,,0,accept,OK
grpc,c-xdp2-mono,True,1,1,,0,accept,OK
grpc,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
grpc,rust-graph,True,1,1,,0,accept,OK
grpc,rust-graph-enum,True,1,1,,0,accept,OK
grpc,rust-mono,True,1,1,,0,accept,OK
grpc,rust-mono-x4,True,1,1,,0,accept,OK
grpc,rust-compiled,True,1,1,,0,accept,OK
grpc,rust-simd,True,1,1,,0,accept,OK
grpc,rust-template,True,1,1,,0,accept,OK
grpc,rust-template-simd,True,1,1,,0,accept,OK
gtp_c,c-flowdis-usp,True,1,1,,0,accept,OK
gtp_c,c-xdp2-usp,True,1,1,,0,accept,OK
gtp_c,c-xdp2-parse-only,True,1,1,,0,accept,OK
gtp_c,c-xdp2-mono,True,1,1,,0,accept,OK
gtp_c,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gtp_c,rust-graph,True,1,1,,0,accept,OK
gtp_c,rust-graph-enum,True,1,1,,0,accept,OK
gtp_c,rust-mono,True,1,1,,0,accept,OK
gtp_c,rust-mono-x4,True,1,1,,0,accept,OK
gtp_c,rust-compiled,True,1,1,,0,accept,OK
gtp_c,rust-simd,True,1,1,,0,accept,OK
gtp_c,rust-template,True,1,1,,0,accept,OK
gtp_c,rust-template-simd,True,1,1,,0,accept,OK
gtp_u,c-flowdis-usp,True,1,1,,0,accept,OK
gtp_u,c-xdp2-usp,True,1,1,,0,accept,OK
gtp_u,c-xdp2-parse-only,True,1,1,,0,accept,OK
gtp_u,c-xdp2-mono,True,1,1,,0,accept,OK
gtp_u,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gtp_u,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gtp_u,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
gtp_u,rust-mono,True,1,1,,0,accept,OK
gtp_u,rust-mono-x4,True,1,1,,0,accept,OK
gtp_u,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gtp_u,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gtp_u,rust-template,True,1,1,,0,accept,OK
gtp_u,rust-template-simd,True,1,1,,0,accept,OK
gtp_v0,c-flowdis-usp,True,1,1,,0,accept,OK
gtp_v0,c-xdp2-usp,True,1,1,,0,accept,OK
gtp_v0,c-xdp2-parse-only,True,1,1,,0,accept,OK
gtp_v0,c-xdp2-mono,True,1,1,,0,accept,OK
gtp_v0,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gtp_v0,rust-graph,True,1,1,,0,accept,OK
gtp_v0,rust-graph-enum,True,1,1,,0,accept,OK
gtp_v0,rust-mono,True,1,1,,0,accept,OK
gtp_v0,rust-mono-x4,True,1,1,,0,accept,OK
gtp_v0,rust-compiled,True,1,1,,0,accept,OK
gtp_v0,rust-simd,True,1,1,,0,accept,OK
gtp_v0,rust-template,True,1,1,,0,accept,OK
gtp_v0,rust-template-simd,True,1,1,,0,accept,OK
gtpv2_c,c-flowdis-usp,True,1,1,,0,accept,OK
gtpv2_c,c-xdp2-usp,True,1,1,,0,accept,OK
gtpv2_c,c-xdp2-parse-only,True,1,1,,0,accept,OK
gtpv2_c,c-xdp2-mono,True,1,1,,0,accept,OK
gtpv2_c,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gtpv2_c,rust-graph,True,1,1,,0,accept,OK
gtpv2_c,rust-graph-enum,True,1,1,,0,accept,OK
gtpv2_c,rust-mono,True,1,1,,0,accept,OK
gtpv2_c,rust-mono-x4,True,1,1,,0,accept,OK
gtpv2_c,rust-compiled,True,1,1,,0,accept,OK
gtpv2_c,rust-simd,True,1,1,,0,accept,OK
gtpv2_c,rust-template,True,1,1,,0,accept,OK
gtpv2_c,rust-template-simd,True,1,1,,0,accept,OK
gvrp,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
gvrp,c-xdp2-usp,True,1,1,,0,accept,OK
gvrp,c-xdp2-parse-only,True,1,1,,0,accept,OK
gvrp,c-xdp2-mono,True,1,1,,0,accept,OK
gvrp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
gvrp,rust-graph,True,1,1,,0,accept,OK
gvrp,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
gvrp,rust-mono,True,1,1,,0,accept,OK
gvrp,rust-mono-x4,True,1,1,,0,accept,OK
gvrp,rust-compiled,True,1,1,,0,accept,OK
gvrp,rust-simd,True,1,1,,0,accept,OK
gvrp,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
gvrp,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
h323,c-flowdis-usp,True,1,1,,0,accept,OK
h323,c-xdp2-usp,True,1,1,,0,accept,OK
h323,c-xdp2-parse-only,True,1,1,,0,accept,OK
h323,c-xdp2-mono,True,1,1,,0,accept,OK
h323,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
h323,rust-graph,True,1,1,,0,accept,OK
h323,rust-graph-enum,True,1,1,,0,accept,OK
h323,rust-mono,True,1,1,,0,accept,OK
h323,rust-mono-x4,True,1,1,,0,accept,OK
h323,rust-compiled,True,1,1,,0,accept,OK
h323,rust-simd,True,1,1,,0,accept,OK
h323,rust-template,True,1,1,,0,accept,OK
h323,rust-template-simd,True,1,1,,0,accept,OK
hci,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
hci,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
hci,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
hci,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_acl,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_acl,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_acl,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_acl,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_acl,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
hci_acl,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_acl,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
hci_acl,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_acl,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_acl,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_acl,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_acl,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_acl,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_cmd,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_cmd,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_cmd,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_cmd,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_cmd,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
hci_cmd,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_cmd,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
hci_cmd,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_cmd,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_cmd,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_cmd,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_cmd,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_cmd,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_event,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_event,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_event,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_event,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_event,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
hci_event,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_event,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
hci_event,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_event,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_event,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_event,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_event,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_event,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_iso,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_iso,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_iso,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_iso,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_iso,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
hci_iso,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_iso,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
hci_iso,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_iso,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_iso,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_iso,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_iso,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_iso,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_sco,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_sco,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_sco,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_sco,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_sco,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
hci_sco,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_sco,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
hci_sco,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_sco,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_sco,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_sco,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hci_sco,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
hci_sco,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
homeplug_av,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
homeplug_av,c-xdp2-usp,True,1,1,,0,accept,OK
homeplug_av,c-xdp2-parse-only,True,1,1,,0,accept,OK
homeplug_av,c-xdp2-mono,True,1,1,,0,accept,OK
homeplug_av,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
homeplug_av,rust-graph,True,1,1,,0,accept,OK
homeplug_av,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
homeplug_av,rust-mono,True,1,1,,0,accept,OK
homeplug_av,rust-mono-x4,True,1,1,,0,accept,OK
homeplug_av,rust-compiled,True,1,1,,0,accept,OK
homeplug_av,rust-simd,True,1,1,,0,accept,OK
homeplug_av,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
homeplug_av,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
hsr,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hsr,c-xdp2-usp,True,1,1,,0,accept,OK
hsr,c-xdp2-parse-only,True,1,1,,0,accept,OK
hsr,c-xdp2-mono,True,1,1,,0,accept,OK
hsr,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
hsr,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
hsr,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
hsr,rust-mono,True,1,1,,0,accept,OK
hsr,rust-mono-x4,True,1,1,,0,accept,OK
hsr,rust-compiled,True,1,1,,0,accept,OK
hsr,rust-simd,True,1,1,,0,accept,OK
hsr,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
hsr,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
hsrp,c-flowdis-usp,True,1,1,,0,accept,OK
hsrp,c-xdp2-usp,True,1,1,,0,accept,OK
hsrp,c-xdp2-parse-only,True,1,1,,0,accept,OK
hsrp,c-xdp2-mono,True,1,1,,0,accept,OK
hsrp,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
hsrp,rust-graph,True,1,1,,0,accept,OK
hsrp,rust-graph-enum,True,1,1,,0,accept,OK
hsrp,rust-mono,True,1,1,,0,accept,OK
hsrp,rust-mono-x4,True,1,1,,0,accept,OK
hsrp,rust-compiled,True,1,1,,0,accept,OK
hsrp,rust-simd,True,1,1,,0,accept,OK
hsrp,rust-template,True,1,1,,0,accept,OK
hsrp,rust-template-simd,True,1,1,,0,accept,OK
http,c-flowdis-usp,True,1,1,,0,accept,OK
http,c-xdp2-usp,True,1,1,,0,accept,OK
http,c-xdp2-parse-only,True,1,1,,0,accept,OK
http,c-xdp2-mono,True,1,1,,0,accept,OK
http,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
http,rust-graph,True,1,1,,0,accept,OK
http,rust-graph-enum,True,1,1,,0,accept,OK
http,rust-mono,True,1,1,,0,accept,OK
http,rust-mono-x4,True,1,1,,0,accept,OK
http,rust-compiled,True,1,1,,0,accept,OK
http,rust-simd,True,1,1,,0,accept,OK
http,rust-template,True,1,1,,0,accept,OK
http,rust-template-simd,True,1,1,,0,accept,OK
http2,c-flowdis-usp,True,1,1,,0,accept,OK
http2,c-xdp2-usp,True,1,1,,0,accept,OK
http2,c-xdp2-parse-only,True,1,1,,0,accept,OK
http2,c-xdp2-mono,True,1,1,,0,accept,OK
http2,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
http2,rust-graph,True,1,1,,0,accept,OK
http2,rust-graph-enum,True,1,1,,0,accept,OK
http2,rust-mono,True,1,1,,0,accept,OK
http2,rust-mono-x4,True,1,1,,0,accept,OK
http2,rust-compiled,True,1,1,,0,accept,OK
http2,rust-simd,True,1,1,,0,accept,OK
http2,rust-template,True,1,1,,0,accept,OK
http2,rust-template-simd,True,1,1,,0,accept,OK
ib_lrh,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
ib_lrh,c-xdp2-usp,True,1,1,,0,accept,OK
ib_lrh,c-xdp2-parse-only,True,1,1,,0,accept,OK
ib_lrh,c-xdp2-mono,True,1,1,,0,accept,OK
ib_lrh,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
ib_lrh,rust-graph,True,1,1,,0,accept,OK
ib_lrh,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
ib_lrh,rust-mono,True,1,1,,0,accept,OK
ib_lrh,rust-mono-x4,True,1,1,,0,accept,OK
ib_lrh,rust-compiled,True,1,1,,0,accept,OK
ib_lrh,rust-simd,True,1,1,,0,accept,OK
ib_lrh,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
ib_lrh,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
icmpv4,c-flowdis-usp,True,1,1,,0,accept,OK
icmpv4,c-xdp2-usp,True,1,1,,0,accept,OK
icmpv4,c-xdp2-parse-only,True,1,1,,0,accept,OK
icmpv4,c-xdp2-mono,True,1,1,,0,accept,OK
icmpv4,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
icmpv4,rust-graph,True,1,1,,0,accept,OK
icmpv4,rust-graph-enum,True,1,1,,0,accept,OK
icmpv4,rust-mono,True,1,1,,0,accept,OK
icmpv4,rust-mono-x4,True,1,1,,0,accept,OK
icmpv4,rust-compiled,True,1,1,,0,accept,OK
icmpv4,rust-simd,True,1,1,,0,accept,OK
icmpv4,rust-template,True,1,1,,0,accept,OK
icmpv4,rust-template-simd,True,1,1,,0,accept,OK
icmpv6,c-flowdis-usp,True,1,1,,0,accept,OK
icmpv6,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
icmpv6,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
icmpv6,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
icmpv6,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
icmpv6,rust-graph,False,1,0,parse-error,0,reject:parse-error,REJ-expected
icmpv6,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
icmpv6,rust-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
icmpv6,rust-mono-x4,False,1,0,parse-error,0,reject:parse-error,REJ-expected
icmpv6,rust-compiled,False,1,0,parse-error,0,reject:parse-error,REJ-expected
icmpv6,rust-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
icmpv6,rust-template,False,1,0,parse-error,0,reject:parse-error,REJ-expected
icmpv6,rust-template-simd,False,1,0,parse-error,0,reject:parse-error,REJ-expected
iec_104,c-flowdis-usp,True,1,1,,0,accept,OK
iec_104,c-xdp2-usp,True,1,1,,0,accept,OK
iec_104,c-xdp2-parse-only,True,1,1,,0,accept,OK
iec_104,c-xdp2-mono,True,1,1,,0,accept,OK
iec_104,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
iec_104,rust-graph,True,1,1,,0,accept,OK
iec_104,rust-graph-enum,True,1,1,,0,accept,OK
iec_104,rust-mono,True,1,1,,0,accept,OK
iec_104,rust-mono-x4,True,1,1,,0,accept,OK
iec_104,rust-compiled,True,1,1,,0,accept,OK
iec_104,rust-simd,True,1,1,,0,accept,OK
iec_104,rust-template,True,1,1,,0,accept,OK
iec_104,rust-template-simd,True,1,1,,0,accept,OK
iec_goose,c-flowdis-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
iec_goose,c-xdp2-usp,False,1,0,parse-error,0,reject:parse-error,REJ-expected
iec_goose,c-xdp2-parse-only,False,1,0,parse-error,0,reject:parse-error,REJ-expected
iec_goose,c-xdp2-mono,False,1,0,parse-error,0,reject:parse-error,REJ-expected
iec_goose,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
iec_goose,rust-graph,True,1,1,,0,accept,OK
iec_goose,rust-graph-enum,False,1,0,ipv4-only,0,reject:ipv4-only,REJ-expected
iec_goose,rust-mono,True,1,1,,0,accept,OK
iec_goose,rust-mono-x4,True,1,1,,0,accept,OK
iec_goose,rust-compiled,True,1,1,,0,accept,OK
iec_goose,rust-simd,True,1,1,,0,accept,OK
iec_goose,rust-template,False,1,0,no-template,0,reject:no-template,REJ-expected
iec_goose,rust-template-simd,False,1,0,no-template,0,reject:no-template,REJ-expected
iec_mms,c-flowdis-usp,True,1,1,,0,accept,OK
iec_mms,c-xdp2-usp,True,1,1,,0,accept,OK
iec_mms,c-xdp2-parse-only,True,1,1,,0,accept,OK
iec_mms,c-xdp2-mono,True,1,1,,0,accept,OK
iec_mms,c-bpf-xdp2,False,1,0,verifier,0,reject:verifier,REJ-expected
iec_mms,rust-graph,True,1,1,,0,accept,OK
iec_mms,rust-graph-enum,True,1,1,,0,accept,OK
